"('mid',)","('pid',)"
tt0032610,nm0562004
tt0032612,nm0515979
tt0032617,nm0886754
tt0032635,nm0562004
tt0032636,nm0045800
tt0032637,nm0840042
tt0032643,nm0782597
tt0032651,nm0368871
tt0032653,nm0363235
tt0032671,nm0939992
tt0032676,nm0045800
tt0032676,nm0397678
tt0032701,nm0943758
tt0032728,nm0000406
tt0032762,nm0541149
tt0032811,nm0097648
tt0032818,nm0127511
tt0032819,nm0480046
tt0032828,nm0166836
tt0032842,nm0715346
tt0032846,nm0445033
tt0032850,nm0001124
tt0032851,nm0896542
tt0032851,nm0176699
tt0032851,nm0886754
tt0032871,nm0729984
tt0032871,nm0730018
tt0032873,nm0840042
tt0032881,nm0939992
tt0032904,nm0002030
tt0032910,nm0414144
tt0032910,nm0527217
tt0032910,nm0373429
tt0032910,nm0730860
tt0032910,nm0455741
tt0032910,nm0272568
tt0032910,nm0789313
tt0032943,nm0502752
tt0032946,nm0478441
tt0032976,nm0000033
tt0032981,nm0500552
tt0032983,nm0000485
tt0032993,nm0006276
tt0033021,nm0002031
tt0033022,nm0235066
tt0033028,nm0002031
tt0033029,nm0693281
tt0033038,nm0307819
tt0033045,nm0523932
tt0033105,nm0097648
tt0033107,nm0409069
tt0033110,nm0000923
tt0033117,nm0002030
tt0033149,nm0909825
tt0033152,nm0003490
tt0033152,nm0003836
tt0033152,nm0924065
tt0033152,nm0466099
tt0033152,nm0466113
tt0033152,nm0580017
tt0033174,nm0749484
tt0033175,nm0445033
tt0033226,nm0002031
tt0033238,nm0503777
tt0033253,nm0943758
tt0033283,nm0124877
tt0033289,nm0851537
tt0033317,nm0936823
tt0033317,nm0257638
tt0033373,nm0001328
tt0033388,nm0718469
tt0033397,nm0736610
tt0033405,nm0541149
tt0033407,nm0503777
tt0033409,nm0514822
tt0033432,nm0445033
tt0033436,nm0523893
tt0033458,nm0480046
tt0033467,nm0000080
tt0033477,nm0113284
tt0033491,nm0002190
tt0033519,nm0480046
tt0033530,nm0229424
tt0033532,nm0226189
tt0033533,nm0939992
tt0033537,nm0002031
tt0033553,nm0281808
tt0033558,nm0285946
tt0033563,nm0414144
tt0033563,nm0455741
tt0033563,nm0730860
tt0033563,nm0789313
tt0033563,nm0035899
tt0033563,nm0272568
tt0033563,nm0254675
tt0033582,nm0282984
tt0033606,nm0163229
tt0033616,nm0045800
tt0033627,nm0003836
tt0033650,nm0718321
tt0033654,nm0003226
tt0033660,nm0285962
tt0033676,nm0052217
tt0033677,nm0332539
tt0033686,nm0896542
tt0033704,nm0693281
tt0033712,nm0355284
tt0033717,nm0909825
tt0033722,nm0500552
tt0033723,nm0523893
tt0033726,nm0176699
tt0033727,nm0281487
tt0033729,nm0000406
tt0033740,nm0401680
tt0033754,nm0523893
tt0033760,nm0507390
tt0033766,nm0467396
tt0033774,nm0503777
tt0033781,nm0523893
tt0033781,nm0147749
tt0033787,nm0946391
tt0033802,nm0896533
tt0033804,nm0002545
tt0033836,nm0943758
tt0033852,nm0176699
tt0033868,nm0664257
tt0033868,nm0294094
tt0033868,nm0000180
tt0033870,nm0001379
tt0033873,nm0000485
tt0033874,nm0445033
tt0033879,nm0905729
tt0033891,nm0001008
tt0033902,nm0851537
tt0033918,nm0485943
tt0033922,nm0000033
tt0033945,nm0166836
tt0033980,nm0710924
tt0033987,nm0514822
tt0034012,nm0828419
tt0034027,nm0001366
tt0034055,nm0550892
tt0034078,nm0801717
tt0034078,nm0886754
tt0034078,nm0861703
tt0034091,nm0194018
tt0034091,nm0412650
tt0034091,nm0921288
tt0034091,nm0527217
tt0034091,nm0455741
tt0034093,nm0344927
tt0034116,nm0006276
tt0034162,nm0002031
tt0034167,nm0001328
tt0034172,nm0886754
tt0034175,nm0903049
tt0034182,nm0368871
tt0034224,nm0005847
tt0034236,nm0909825
tt0034240,nm0002545
tt0034241,nm0401680
tt0034248,nm0000033
tt0034251,nm0681635
tt0034251,nm0719756
tt0034266,nm0861703
tt0034269,nm0550892
tt0034272,nm0466099
tt0034274,nm0523932
tt0034277,nm0909825
tt0034281,nm0113284
tt0034297,nm0000406
tt0034298,nm0654868
tt0034299,nm0437717
tt0034303,nm0215877
tt0034328,nm0002030
tt0034384,nm0000485
tt0034386,nm0502752
tt0034398,nm0905729
tt0034399,nm0002030
tt0034405,nm0454771
tt0034409,nm0485647
tt0034415,nm0502752
tt0034415,nm0000923
tt0034424,nm0921288
tt0034428,nm0001379
tt0034428,nm0792605
tt0034449,nm0792605
tt0034461,nm0210701
tt0034465,nm0712639
tt0034478,nm0167241
tt0034485,nm0000923
tt0034492,nm0314671
tt0034492,nm0730860
tt0034492,nm0019282
tt0034492,nm0766402
tt0034492,nm0942687
tt0034492,nm0035899
tt0034492,nm0204190
tt0034492,nm0359457
tt0034492,nm0373871
tt0034493,nm0001120
tt0034514,nm0718321
tt0034521,nm0631438
tt0034522,nm0454771
tt0034546,nm0289297
tt0034578,nm0002031
tt0034583,nm0002031
tt0034586,nm0480046
tt0034587,nm0869664
tt0034591,nm0654868
tt0034613,nm0289297
tt0034622,nm0176699
tt0034646,nm0909825
tt0034694,nm0587277
tt0034711,nm0003593
tt0034734,nm0001366
tt0034742,nm0588183
tt0034746,nm0000923
tt0034778,nm0909825
tt0034780,nm0445033
tt0034786,nm0448915
tt0034798,nm0374702
tt0034828,nm0792605
tt0034862,nm0762263
tt0034862,nm0020980
tt0034881,nm0163229
tt0034889,nm0568915
tt0034890,nm0001379
tt0034890,nm0909825
tt0034891,nm0000180
tt0034891,nm0002021
tt0034902,nm0547446
tt0034922,nm0287988
tt0034922,nm0000080
tt0034928,nm0466113
tt0034936,nm0002030
tt0034941,nm0003593
tt0034946,nm0939992
tt0034965,nm0045800
tt0035009,nm0627864
tt0035015,nm0000080
tt0035015,nm0281381
tt0035015,nm0936404
tt0035017,nm0869665
tt0035019,nm0000697
tt0035020,nm0637790
tt0035034,nm0909825
tt0035082,nm0000485
tt0035082,nm0562845
tt0035093,nm0943758
tt0035096,nm0949597
tt0035100,nm0485647
tt0035105,nm0355284
tt0035124,nm0066247
tt0035140,nm0710924
tt0035151,nm0564970
tt0035153,nm0696247
tt0035153,nm0003836
tt0035160,nm0899581
tt0035169,nm0002545
tt0035173,nm0448915
tt0035195,nm0782597
tt0035209,nm0001008
tt0035209,nm0514822
tt0035211,nm0939992
tt0035228,nm0722852
tt0035238,nm0503777
tt0035244,nm0001124
tt0035250,nm0202088
tt0035252,nm0523893
tt0035259,nm0800373
tt0035262,nm0124877
tt0035272,nm0920074
tt0035279,nm0000033
tt0035317,nm0624756
tt0035318,nm0712639
tt0035360,nm0188669
tt0035369,nm0258015
tt0035415,nm0245213
tt0035417,nm0828419
tt0035419,nm0861703
tt0035423,nm0003506
tt0035429,nm0146709
tt0035431,nm0514822
tt0035432,nm0878338
tt0035446,nm0523932
tt0035460,nm0281808
tt0035489,nm0103975
tt0035521,nm0138893
tt0035530,nm0268513
tt0035555,nm0448915
tt0035567,nm0828419
tt0035575,nm0002031
tt0035583,nm0782682
tt0035605,nm0861703
tt0035608,nm0005738
tt0035608,nm0045800
tt0035608,nm0909825
tt0035616,nm0001328
tt0035617,nm0781292
tt0035636,nm0000975
tt0035640,nm0064415
tt0035659,nm0909825
tt0035664,nm0307819
tt0035665,nm0385171
tt0035703,nm0000923
tt0035703,nm0591486
tt0035706,nm0494110
tt0035751,nm0332539
tt0035753,nm0167241
tt0035763,nm0562845
tt0035770,nm0861703
tt0035784,nm0627864
tt0035795,nm0857949
tt0035798,nm0896533
tt0035799,nm0202681
tt0035800,nm0782682
tt0035800,nm0258015
tt0035829,nm0215877
tt0035860,nm0908831
tt0035881,nm0421165
tt0035884,nm0000697
tt0035896,nm0939992
tt0035899,nm0624756
tt0035916,nm0000923
tt0035937,nm0733476
tt0035939,nm0064415
tt0035942,nm0000923
tt0035942,nm0851537
tt0035957,nm0782597
tt0035958,nm0258015
tt0035959,nm0281808
tt0035966,nm0000485
tt0035979,nm0523932
tt0036004,nm0448915
tt0036004,nm0006943
tt0036022,nm0113284
tt0036027,nm0869664
tt0036038,nm0736610
tt0036055,nm0820461
tt0036092,nm0782682
tt0036094,nm0920074
tt0036098,nm0928208
tt0036104,nm0869664
tt0036112,nm0003836
tt0036112,nm0696247
tt0036126,nm0506797
tt0036126,nm0503777
tt0036135,nm0035199
tt0036152,nm0943758
tt0036172,nm0828419
tt0036174,nm0693281
tt0036191,nm0902082
tt0036203,nm0908831
tt0036217,nm0587277
tt0036218,nm0909825
tt0036230,nm0792605
tt0036241,nm0400652
tt0036241,nm0001328
tt0036244,nm0920074
tt0036260,nm0802563
tt0036261,nm0523893
tt0036275,nm0851537
tt0036277,nm0469915
tt0036323,nm0466113
tt0036341,nm0733476
tt0036342,nm0000033
tt0036348,nm0624756
tt0036349,nm0624756
tt0036363,nm0341486
tt0036367,nm0762263
tt0036376,nm0802563
tt0036377,nm0454771
tt0036384,nm0097648
tt0036391,nm0831720
tt0036400,nm0000041
tt0036414,nm0857949
tt0036422,nm0124877
tt0036430,nm0002031
tt0036431,nm0719756
tt0036432,nm0796645
tt0036443,nm0459801
tt0036443,nm0783509
tt0036497,nm0455741
tt0036497,nm0314671
tt0036497,nm0019282
tt0036497,nm0693281
tt0036506,nm0003433
tt0036515,nm0795864
tt0036515,nm0005803
tt0036516,nm0002190
tt0036581,nm0580017
tt0036582,nm0710924
tt0036591,nm0523893
tt0036613,nm0001008
tt0036628,nm0796645
tt0036629,nm0514822
tt0036629,nm0001008
tt0036641,nm0087831
tt0036644,nm0820461
tt0036653,nm0880618
tt0036677,nm0920074
tt0036695,nm0696247
tt0036695,nm0003836
tt0036696,nm0202088
tt0036696,nm0572851
tt0036699,nm0939992
tt0036705,nm0005847
tt0036706,nm0005847
tt0036709,nm0005847
tt0036711,nm0802563
tt0036716,nm0802563
tt0036719,nm0624535
tt0036723,nm0896533
tt0036733,nm0902270
tt0036733,nm0936404
tt0036748,nm0869664
tt0036775,nm0000697
tt0036777,nm0118807
tt0036777,nm0176699
tt0036807,nm0869664
tt0036818,nm0919012
tt0036824,nm0524995
tt0036855,nm0002030
tt0036868,nm0943758
tt0036872,nm0564970
tt0036891,nm0002545
tt0036910,nm0000059
tt0036914,nm0803549
tt0036922,nm0202681
tt0036931,nm0448915
tt0036940,nm0226189
tt0036940,nm0002030
tt0036947,nm0000041
tt0036953,nm0448915
tt0036953,nm0946391
tt0036959,nm0066247
tt0036962,nm0163229
tt0036969,nm0829038
tt0036983,nm0821472
tt0036984,nm0226189
tt0037008,nm0695937
tt0037017,nm0000033
tt0037024,nm0103975
tt0037027,nm0718469
tt0037054,nm0273477
tt0037055,nm0624535
tt0037059,nm0591486
tt0037075,nm0000485
tt0037077,nm0002545
tt0037084,nm0627864
tt0037094,nm0792605
tt0037096,nm0307819
tt0037098,nm0329574
tt0037099,nm0494110
tt0037101,nm0229424
tt0037120,nm0113284
tt0037135,nm0644048
tt0037138,nm0853130
tt0037151,nm0567757
tt0037166,nm0002031
tt0037168,nm0624756
tt0037193,nm0485647
tt0037193,nm0124877
tt0037219,nm0484645
tt0037248,nm0624756
tt0037263,nm0003593
tt0037280,nm0188669
tt0037280,nm0166836
tt0037280,nm0307819
tt0037280,nm0006388
tt0037303,nm0624756
tt0037323,nm0045800
tt0037330,nm0802563
tt0037343,nm0547446
tt0037365,nm0861703
tt0037366,nm0503777
tt0037367,nm0000180
tt0037382,nm0001328
tt0037414,nm0909825
tt0037415,nm0020765
tt0037449,nm0715346
tt0037458,nm0145336
tt0037462,nm0113284
tt0037465,nm0454771
tt0037466,nm0368871
tt0037469,nm0000485
tt0037492,nm0800373
tt0037494,nm0281808
tt0037508,nm0374702
tt0037514,nm0053484
tt0037514,nm0360253
tt0037514,nm0796645
tt0037515,nm0163229
tt0037522,nm0229424
tt0037536,nm0564970
tt0037547,nm0515979
tt0037549,nm0936404
tt0037557,nm0245385
tt0037558,nm0000180
tt0037563,nm0820461
tt0037563,nm0491048
tt0037576,nm0498174
tt0037595,nm0324013
tt0037604,nm0003593
tt0037604,nm0591486
tt0037610,nm0795864
tt0037611,nm0076779
tt0037614,nm0710924
tt0037615,nm0229424
tt0037627,nm0437356
tt0037630,nm0000975
tt0037635,nm0357607
tt0037635,nm0146709
tt0037635,nm0213136
tt0037635,nm0187769
tt0037638,nm0880618
tt0037642,nm0075318
tt0037644,nm0636494
tt0037671,nm0188669
tt0037674,nm0138893
tt0037691,nm0695937
tt0037702,nm0437356
tt0037749,nm0542649
tt0037761,nm0103975
tt0037771,nm0946391
tt0037790,nm0909825
tt0037793,nm0448915
tt0037794,nm0624756
tt0037795,nm0368871
tt0037798,nm0627864
tt0037800,nm0003836
tt0037800,nm0696247
tt0037820,nm0733476
tt0037824,nm0001178
tt0037826,nm0005847
tt0037859,nm0202842
tt0037865,nm0821472
tt0037884,nm0000697
tt0037885,nm0226189
tt0037913,nm0002031
tt0037931,nm0550892
tt0037932,nm0507390
tt0037939,nm0946391
tt0037954,nm0909825
tt0037963,nm0746740
tt0037980,nm0466099
tt0037988,nm0506797
tt0038000,nm0202681
tt0038008,nm0624756
tt0038026,nm0710924
tt0038032,nm0907779
tt0038040,nm0695937
tt0038040,nm0523932
tt0038048,nm0124877
tt0038048,nm0282984
tt0038048,nm0909825
tt0038053,nm0939992
tt0038056,nm0005847
tt0038057,nm0000485
tt0038080,nm0439597
tt0038104,nm0896533
tt0038107,nm0719756
tt0038108,nm0097648
tt0038109,nm0000033
tt0038116,nm0485943
tt0038120,nm0920074
tt0038123,nm0802563
tt0038151,nm0627087
tt0038160,nm0000406
tt0038160,nm0599910
tt0038166,nm0314671
tt0038166,nm0272568
tt0038166,nm0949597
tt0038166,nm0730860
tt0038166,nm0455741
tt0038182,nm0000041
tt0038190,nm0001415
tt0038213,nm0307819
tt0038235,nm0587277
tt0038238,nm0002190
tt0038239,nm0502752
tt0038250,nm0035199
tt0038256,nm0118807
tt0038259,nm0624756
tt0038260,nm0401680
tt0038268,nm0000041
tt0038279,nm0368871
tt0038289,nm0490950
tt0038300,nm0562845
tt0038303,nm0188669
tt0038338,nm0282984
tt0038343,nm0733476
tt0038348,nm0168413
tt0038348,nm0167496
tt0038355,nm0001328
tt0038360,nm0624756
tt0038363,nm0000180
tt0038369,nm0550892
tt0038370,nm0762263
tt0038370,nm0374702
tt0038387,nm0946391
tt0038390,nm0664257
tt0038395,nm0869664
tt0038396,nm0213136
tt0038409,nm0727999
tt0038417,nm0000485
tt0038419,nm0523932
tt0038427,nm0928208
tt0038429,nm0718321
tt0038449,nm0002542
tt0038452,nm0439597
tt0038453,nm0368871
tt0038455,nm0802563
tt0038458,nm0167353
tt0038458,nm0580017
tt0038461,nm0710924
tt0038462,nm0076750
tt0038468,nm0000005
tt0038477,nm0719756
tt0038478,nm0235066
tt0038492,nm0000581
tt0038494,nm0624756
tt0038499,nm0226189
tt0038499,nm0580017
tt0038499,nm0006388
tt0038499,nm0112897
tt0038499,nm0896542
tt0038499,nm0291548
tt0038499,nm0903049
tt0038559,nm0896533
tt0038574,nm0000180
tt0038577,nm0319148
tt0038589,nm0796645
tt0038621,nm0946391
tt0038622,nm0624535
tt0038650,nm0001008
tt0038661,nm0337586
tt0038668,nm0572851
tt0038669,nm0802563
tt0038675,nm0000005
tt0038687,nm0001379
tt0038694,nm0782682
tt0038700,nm0103975
tt0038718,nm0179994
tt0038718,nm0314671
tt0038718,nm0455741
tt0038718,nm0575008
tt0038718,nm0527217
tt0038733,nm0003836
tt0038733,nm0696247
tt0038762,nm0000406
tt0038765,nm0076779
tt0038769,nm0823906
tt0038773,nm0449462
tt0038776,nm0002031
tt0038777,nm0562845
tt0038780,nm0624535
tt0038782,nm0547446
tt0038787,nm0000033
tt0038823,nm0744023
tt0038824,nm0245213
tt0038853,nm0138893
tt0038854,nm0307819
tt0038873,nm0332539
tt0038890,nm0744023
tt0038908,nm0802862
tt0038913,nm0001120
tt0038924,nm0071682
tt0038934,nm0946391
tt0038937,nm0921288
tt0038948,nm0629580
tt0038958,nm0507390
tt0038965,nm0000581
tt0038969,nm0287836
tt0038969,nm0414144
tt0038975,nm0802563
tt0038984,nm0076779
tt0038988,nm0587277
tt0038990,nm0802862
tt0038990,nm0880618
tt0038991,nm0000080
tt0039011,nm0627087
tt0039017,nm0624756
tt0039029,nm0624535
tt0039035,nm0926636
tt0039035,nm0796645
tt0039035,nm0591486
tt0039036,nm0229424
tt0039037,nm0059106
tt0039040,nm0500552
tt0039041,nm0681635
tt0039066,nm0591486
tt0039074,nm0003226
tt0039080,nm0796923
tt0039082,nm0319574
tt0039090,nm0000041
tt0039101,nm0595804
tt0039110,nm0503777
tt0039111,nm0113284
tt0039116,nm0215877
tt0039116,nm0701442
tt0039116,nm0043791
tt0039116,nm0910199
tt0039116,nm0796645
tt0039116,nm0591486
tt0039116,nm0507673
tt0039152,nm0335455
tt0039169,nm0718321
tt0039190,nm0467396
tt0039192,nm0003836
tt0039192,nm0696247
tt0039204,nm0744035
tt0039208,nm0001415
tt0039211,nm0936404
tt0039217,nm0103975
tt0039220,nm0099589
tt0039224,nm0202088
tt0039226,nm0059106
tt0039243,nm0454771
tt0039277,nm0337586
tt0039286,nm0229424
tt0039288,nm0324013
tt0039294,nm0695937
tt0039302,nm0202681
tt0039305,nm0188669
tt0039311,nm0020765
tt0039313,nm0542649
tt0039320,nm0712639
tt0039324,nm0829038
tt0039335,nm0002030
tt0039337,nm0355284
tt0039349,nm0259838
tt0039370,nm0693281
tt0039372,nm0788058
tt0039391,nm0695937
tt0039391,nm0821472
tt0039396,nm0908831
tt0039402,nm0000406
tt0039402,nm0273477
tt0039404,nm0605093
tt0039404,nm0455741
tt0039404,nm0730860
tt0039404,nm0527217
tt0039416,nm0001415
tt0039417,nm0744023
tt0039420,nm0000581
tt0039428,nm0500552
tt0039431,nm0910199
tt0039437,nm0767701
tt0039464,nm0076779
tt0039477,nm0176699
tt0039478,nm0187769
tt0039482,nm0005738
tt0039502,nm0215877
tt0039515,nm0744035
tt0039536,nm0368871
tt0039545,nm0599910
tt0039563,nm0239069
tt0039566,nm0002031
tt0039581,nm0514822
tt0039583,nm0300010
tt0039589,nm0802862
tt0039595,nm0920074
tt0039628,nm0780833
tt0039631,nm0000122
tt0039636,nm0629580
tt0039645,nm0637790
tt0039651,nm0654868
tt0039661,nm0332539
tt0039666,nm0792605
tt0039668,nm0735879
tt0039676,nm0001928
tt0039677,nm0715346
tt0039689,nm0869664
tt0039694,nm0000033
tt0039698,nm0550892
tt0039725,nm0076779
tt0039737,nm0909825
tt0039739,nm0167241
tt0039748,nm0542649
tt0039750,nm0211964
tt0039757,nm0202681
tt0039761,nm0921288
tt0039768,nm0599910
tt0039776,nm0572851
tt0039800,nm0127511
tt0039806,nm0001415
tt0039808,nm0572851
tt0039822,nm0578483
tt0039825,nm0002545
tt0039826,nm0908831
tt0039834,nm0000005
tt0039840,nm0374702
tt0039850,nm0113284
tt0039853,nm0125636
tt0039871,nm0000041
tt0039881,nm0542649
tt0039887,nm0627087
tt0039895,nm0146709
tt0039896,nm0681635
tt0039912,nm0107854
tt0039926,nm0324013
tt0039927,nm0908831
tt0039931,nm0001124
tt0039937,nm0792605
tt0039941,nm0002031
tt0039973,nm0330456
tt0039998,nm0059106
tt0040000,nm0719756
tt0040064,nm0000406
tt0040068,nm0059106
tt0040068,nm0487237
tt0040076,nm0792605
tt0040087,nm0718321
tt0040092,nm0744023
tt0040098,nm0245213
tt0040109,nm0587277
tt0040142,nm0215877
tt0040155,nm0869664
tt0040160,nm0268513
tt0040175,nm0936404
tt0040178,nm0281507
tt0040185,nm0521334
tt0040202,nm0368871
tt0040221,nm0649097
tt0040242,nm0939992
tt0040257,nm0802563
tt0040270,nm0005789
tt0040271,nm0861703
tt0040308,nm0910199
tt0040317,nm0000697
tt0040321,nm0718321
tt0040331,nm0366942
tt0040338,nm0715346
tt0040366,nm0689796
tt0040367,nm0000697
tt0040369,nm0000406
tt0040416,nm0000059
tt0040418,nm0000005
tt0040427,nm0542649
tt0040427,nm0921288
tt0040444,nm0782804
tt0040444,nm0002134
tt0040458,nm0828419
tt0040481,nm0357607
tt0040491,nm0281808
tt0040495,nm0624535
tt0040497,nm0004244
tt0040499,nm0934827
tt0040505,nm0654868
tt0040506,nm0001379
tt0040512,nm0287988
tt0040522,nm0001120
tt0040525,nm0000080
tt0040536,nm0649097
tt0040550,nm0280904
tt0040552,nm0896533
tt0040558,nm0000080
tt0040580,nm0455741
tt0040580,nm0527217
tt0040580,nm0414144
tt0040580,nm0314671
tt0040582,nm0059106
tt0040597,nm0002175
tt0040607,nm0097648
tt0040613,nm0693281
tt0040614,nm0681635
tt0040622,nm0000005
tt0040626,nm0552058
tt0040636,nm0202088
tt0040643,nm0268513
tt0040652,nm0059106
tt0040662,nm0000180
tt0040669,nm0478441
tt0040669,nm0782682
tt0040679,nm0572851
tt0040694,nm0591486
tt0040695,nm0211964
tt0040705,nm0226189
tt0040720,nm0287988
tt0040723,nm0542649
tt0040724,nm0744504
tt0040724,nm0001328
tt0040725,nm0003836
tt0040725,nm0696247
tt0040737,nm0211459
tt0040740,nm0624535
tt0040745,nm0002031
tt0040745,nm0000923
tt0040746,nm0000033
tt0040751,nm0880618
tt0040761,nm0294243
tt0040765,nm0003593
tt0040766,nm0000485
tt0040789,nm0909825
tt0040795,nm0485943
tt0040798,nm0802862
tt0040806,nm0514822
tt0040820,nm0001328
tt0040823,nm0514822
tt0040829,nm0615868
tt0040834,nm0001008
tt0040835,nm0485647
tt0040843,nm0445033
tt0040852,nm0139878
tt0040852,nm0071560
tt0040862,nm0282984
tt0040866,nm0899581
tt0040872,nm0712947
tt0040876,nm0796645
tt0040884,nm0693281
tt0040897,nm0001379
tt0040919,nm0002545
tt0040934,nm0300818
tt0040946,nm0524995
tt0040965,nm0272059
tt0040970,nm0002190
tt0040971,nm0934827
tt0040974,nm0324013
tt0040976,nm0851537
tt0040978,nm0920074
tt0040979,nm0000041
tt0040980,nm0003226
tt0041085,nm0059106
tt0041088,nm0003593
tt0041090,nm0002030
tt0041094,nm0019282
tt0041094,nm0314671
tt0041094,nm0455741
tt0041098,nm0059106
tt0041107,nm0268513
tt0041113,nm0744035
tt0041154,nm0654868
tt0041158,nm0910199
tt0041162,nm0071560
tt0041163,nm0920074
tt0041172,nm0896542
tt0041178,nm0796923
tt0041182,nm0711855
tt0041182,nm0000080
tt0041187,nm0076750
tt0041198,nm0542649
tt0041207,nm0502752
tt0041207,nm0591486
tt0041239,nm0733476
tt0041253,nm0909825
tt0041257,nm0467396
tt0041259,nm0307819
tt0041268,nm0802563
tt0041269,nm0282984
tt0041327,nm0503777
tt0041329,nm0002030
tt0041361,nm0905729
tt0041368,nm0802563
tt0041373,nm0002031
tt0041378,nm0281507
tt0041386,nm0896542
tt0041387,nm0523893
tt0041399,nm0000005
tt0041423,nm0000320
tt0041430,nm0802563
tt0041430,nm0503777
tt0041445,nm0792605
tt0041452,nm0943758
tt0041460,nm0229424
tt0041473,nm0366942
tt0041487,nm0000581
tt0041495,nm0829038
tt0041497,nm0002087
tt0041498,nm0001328
tt0041503,nm0523893
tt0041507,nm0502752
tt0041509,nm0467396
tt0041513,nm0113284
tt0041514,nm0045800
tt0041515,nm0124877
tt0041546,nm0357607
tt0041555,nm0712947
tt0041571,nm0439597
tt0041587,nm0000581
tt0041594,nm0503777
tt0041604,nm0588183
tt0041610,nm0800373
tt0041610,nm0550892
tt0041613,nm0006943
tt0041615,nm0591486
tt0041622,nm0861703
tt0041625,nm0505610
tt0041650,nm0774325
tt0041671,nm0293989
tt0041671,nm0002031
tt0041672,nm0733476
tt0041673,nm0550892
tt0041687,nm0125636
tt0041694,nm0500552
tt0041699,nm0000041
tt0041716,nm0002045
tt0041716,nm0000037
tt0041719,nm0168413
tt0041735,nm0000180
tt0041737,nm0180191
tt0041746,nm0000406
tt0041746,nm0001415
